timestamp,ax,ay,az
1479424328775984715,0.15,-0.03,9.81
1479424328786634796,0.16,-0.03,9.81
1479424328795893499,0.22,-0.03,10.01
1479424328805867845,0.3,-0.01,9.91
1479424328816327632,0.32,0.01,9.61
1479424328826028397,0.3,0.03,9.91
1479424328835858876,0.28,0.02,10.01
1479424328846074164,0.25,-0.03,10.01
1479424328856281666,0.23,-0.08,10.01
1479424328866150676,0.2,-0.1,10.1
1479424328876285482,0.18,-0.09,10.4
1479424328886827332,0.21,-0.06,10.5
1479424328895984278,0.24,-0.04,10.4
1479424328906291369,0.25,-0.01,10.4
1479424328916303702,0.25,-0.01,10.5
1479424328926124095,0.22,-0.05,10.2
1479424328936219904,0.18,-0.1,9.61
1479424328946335982,0.16,-0.11,9.71
1479424328956183129,0.16,-0.07,10.3
1479424328966721493,0.2,-0.02,10.1
1479424328976278565,0.25,0.01,10.01
1479424328987049983,0.26,0.03,10.01
1479424328996494441,0.24,0.01,10.3
1479424329006429436,0.17,-0.06,10.01
1479424329016285510,0.12,-0.17,9.81
1479424329026628230,0.11,-0.21,10.01
1479424329036481807,0.1,-0.17,10.1
1479424329046372740,0.13,-0.09,9.81
1479424329056818772,0.22,-0.02,9.71
1479424329066619266,0.31,0.0,9.71
1479424329076719508,0.34,-0.01,10.01
1479424329087263662,0.31,-0.05,9.71
1479424329096653513,0.26,-0.1,9.91
1479424329107081318,0.22,-0.12,9.71
1479424329116756822,0.16,-0.1,9.61
1479424329126614505,0.15,-0.08,9.42
1479424329136771416,0.21,-0.08,9.42
1479424329147027028,0.26,-0.07,9.61
1479424329156785097,0.27,-0.05,9.81
1479424329166886019,0.24,-0.03,9.91
1479424329177012254,0.2,-0.02,9.61
1479424329187625456,0.18,-0.03,9.61
1479424329196839177,0.14,-0.07,9.91
1479424329206989818,0.09,-0.09,10.01
1479424329216814043,0.09,-0.09,9.32
1479424329227358687,0.14,-0.08,9.42
1479424329236970675,0.19,-0.08,9.71
1479424329246973348,0.21,-0.08,9.52
1479424329256873714,0.2,-0.11,9.61
1479424329267014910,0.17,-0.13,9.52
1479424329277017724,0.12,-0.14,10.1
1479424329287794090,0.06,-0.12,10.1
1479424329296964723,0.08,-0.1,9.61
1479424329307062568,0.15,-0.08,9.81
1479424329316981890,0.2,-0.09,10.1
1479424329327240595,0.21,-0.12,9.91
1479424329337261746,0.2,-0.17,9.71
1479424329347260830,0.21,-0.2,9.42
1479424329357159121,0.23,-0.19,9.81
1479424329367222324,0.23,-0.16,10.2
1479424329377160185,0.22,-0.12,10.01
1479424329388228547,0.25,-0.1,9.91
1479424329397468986,0.27,-0.09,10.4
1479424329407289732,0.28,-0.1,10.2
1479424329417550930,0.27,-0.13,10.3
1479424329427510773,0.26,-0.18,10.2
1479424329437438919,0.28,-0.19,10.4
1479424329447487130,0.27,-0.16,10.3
1479424329457346939,0.25,-0.12,10.01
1479424329467791043,0.28,-0.1,9.61
1479424329477401253,0.3,-0.11,9.71
1479424329488500400,0.29,-0.13,10.1
1479424329497622494,0.25,-0.14,10.4
1479424329507743175,0.22,-0.14,10.2
1479424329517478547,0.23,-0.13,10.01
1479424329527516969,0.25,-0.14,10.3
1479424329537841709,0.26,-0.16,10.1
1479424329547803042,0.27,-0.17,10.01
1479424329557622650,0.24,-0.17,10.01
1479424329567749717,0.21,-0.17,10.1
1479424329577701489,0.22,-0.18,10.01
1479424329588738025,0.22,-0.18,9.71
1479424329597745768,0.23,-0.17,10.01
1479424329607791277,0.22,-0.17,10.5
1479424329617751771,0.21,-0.17,10.2
1479424329628016476,0.22,-0.16,10.1
1479424329637782010,0.21,-0.15,9.52
1479424329647867084,0.16,-0.16,9.81
1479424329657793428,0.12,-0.19,9.81
1479424329667894217,0.11,-0.23,9.81
1479424329677931419,0.13,-0.23,10.01
1479424329688959680,0.15,-0.21,10.01
1479424329697972494,0.17,-0.17,10.3
1479424329708036970,0.22,-0.14,10.01
1479424329717993129,0.28,-0.14,9.61
1479424329728157229,0.3,-0.18,9.81
1479424329737974347,0.25,-0.24,10.01
1479424329748070617,0.17,-0.27,10.01
1479424329758026683,0.14,-0.26,9.81
1479424329768099506,0.18,-0.22,10.2
1479424329778165860,0.21,-0.17,10.3
1479424329789030675,0.25,-0.14,10.01
1479424329798223621,0.3,-0.15,9.81
1479424329808171773,0.32,-0.18,9.71
1479424329818242945,0.3,-0.2,9.61
1479424329828473042,0.25,-0.22,10.01
1479424329838306600,0.22,-0.22,9.71
1479424329848323975,0.26,-0.22,10.01
1479424329858322506,0.27,-0.22,10.3
1479424329868322631,0.29,-0.21,10.01
1479424329878359254,0.36,-0.22,9.81
1479424329889088722,0.4,-0.23,9.81
1479424329898513707,0.38,-0.24,10.2
1479424329908489195,0.3,-0.25,10.01
1479424329918493209,0.23,-0.25,9.91
1479424329928648453,0.22,-0.25,10.01
1479424329938486022,0.26,-0.25,9.71
1479424329948630465,0.29,-0.24,9.81
1479424329958534940,0.33,-0.21,10.01
1479424329968731291,0.38,-0.2,9.52
1479424329978652425,0.36,-0.21,9.81
1479424329989402279,0.3,-0.23,9.71
1479424329998676751,0.26,-0.26,9.61
1479424330008696442,0.26,-0.27,9.52
1479424330018714721,0.25,-0.24,9.91
1479424330028867578,0.23,-0.21,9.91
1479424330038811930,0.27,-0.18,10.01
1479424330049021740,0.34,-0.17,9.71
1479424330058817182,0.39,-0.2,9.81
1479424330068844719,0.4,-0.24,10.1
1479424330078829267,0.35,-0.28,10.01
1479424330089839091,0.32,-0.32,9.81
1479424330098935313,0.33,-0.31,9.81
1479424330108990891,0.32,-0.25,10.01
1479424330118967355,0.34,-0.2,10.2
1479424330128988376,0.38,-0.17,10.01
1479424330139020115,0.4,-0.18,9.81
1479424330149064440,0.4,-0.22,9.81
1479424330159053112,0.36,-0.25,10.2
1479424330169041931,0.34,-0.27,10.01
1479424330179169540,0.36,-0.26,10.01
1479424330190151052,0.36,-0.21,10.2
1479424330199164692,0.37,-0.2,9.91
1479424330209152046,0.4,-0.22,9.91
1479424330219221176,0.41,-0.26,9.81
1479424330229528593,0.39,-0.3,10.69
1479424330239224619,0.36,-0.3,10.3
1479424330249272603,0.32,-0.27,10.3
1479424330259304112,0.31,-0.24,10.2
1479424330269545540,0.29,-0.23,10.3
1479424330279385895,0.28,-0.26,10.3
1479424330290304316,0.31,-0.29,9.71
1479424330299404199,0.35,-0.29,9.81
1479424330309409670,0.38,-0.27,10.01
1479424330319963307,0.39,-0.25,10.2
1479424330329431699,0.39,-0.23,10.01
1479424330339474002,0.4,-0.25,10.1
1479424330349652519,0.38,-0.29,10.1
1479424330359487288,0.34,-0.3,10.5
1479424330369692996,0.35,-0.29,10.3
1479424330379625352,0.39,-0.27,10.01
1479424330390489318,0.43,-0.26,9.71
1479424330399655296,0.46,-0.28,10.4
1479424330409665109,0.46,-0.31,10.59
1479424330419960408,0.46,-0.35,10.5
1479424330429703189,0.46,-0.37,10.2
1479424330439713954,0.42,-0.39,10.4
1479424330449704594,0.41,-0.42,10.01
1479424330459786880,0.43,-0.45,9.71
1479424330470651379,0.44,-0.44,9.81
1479424330479798873,0.4,-0.4,10.3
1479424330490678328,0.34,-0.37,10.4
1479424330499879589,0.3,-0.35,10.3
1479424330509865145,0.3,-0.35,10.4
1479424330520154864,0.3,-0.35,10.4
1479424330529928933,0.28,-0.32,10.1
1479424330540033564,0.28,-0.29,10.01
1479424330550064830,0.31,-0.28,10.1
1479424330560012299,0.36,-0.31,10.1
1479424330570178593,0.4,-0.34,10.4
1479424330580061579,0.46,-0.33,9.71
1479424330590822873,0.51,-0.3,9.61
1479424330600115567,0.51,-0.26,9.81
1479424330610194972,0.43,-0.24,10.1
1479424330620416097,0.34,-0.24,10.2
1479424330630212960,0.29,-0.24,10.01
1479424330640160969,0.3,-0.26,9.81
1479424330650199920,0.34,-0.29,9.81
1479424330660204410,0.39,-0.3,9.52
1479424330670815254,0.44,-0.31,9.52
1479424330680685432,0.46,-0.33,9.42
1479424330691020803,0.44,-0.31,9.61
1479424330700613744,0.43,-0.26,9.71
1479424330710366329,0.46,-0.21,9.91
1479424330720630538,0.49,-0.19,9.81
1479424330730489076,0.48,-0.21,9.81
1479424330740698657,0.43,-0.25,10.1
1479424330750472192,0.38,-0.3,10.2
1479424330760714609,0.39,-0.32,9.81
1479424330770627956,0.41,-0.3,9.81
1479424330780702353,0.41,-0.25,9.91
1479424330791287148,0.43,-0.21,9.42
1479424330800692997,0.5,-0.21,9.52
1479424330810628963,0.55,-0.24,9.81
1479424330820960804,0.52,-0.26,9.91
1479424330830700055,0.45,-0.29,10.1
1479424330840701498,0.42,-0.3,10.1
1479424330850702394,0.42,-0.3,10.01
1479424330860742541,0.38,-0.29,10.3
1479424330870742893,0.34,-0.28,9.91
1479424330880949074,0.39,-0.29,9.81
1479424330891716297,0.48,-0.31,10.01
1479424330900946121,0.53,-0.35,10.01
1479424330911146590,0.52,-0.35,10.01
1479424330920993127,0.49,-0.33,9.71
1479424330931182092,0.5,-0.31,9.52
1479424330940962772,0.48,-0.3,9.71
1479424330951210583,0.44,-0.3,10.2
1479424330960993942,0.43,-0.31,9.81
1479424330971427485,0.44,-0.33,9.22
1479424330981073168,0.42,-0.37,9.91
1479424330991788157,0.37,-0.43,10.01
1479424331001208305,0.35,-0.49,10.1
1479424331011351472,0.43,-0.53,10.1
1479424331021233492,0.49,-0.53,9.91
1479424331031455064,0.48,-0.49,9.71
1479424331041902169,0.43,-0.45,9.71
1479424331051534600,0.39,-0.4,9.52
1479424331061681924,0.36,-0.38,9.81
1479424331071402719,0.32,-0.39,10.1
1479424331081696969,0.3,-0.38,10.1
1479424331092166309,0.34,-0.37,9.61
1479424331101704537,0.4,-0.36,9.71
1479424331111772275,0.38,-0.33,9.81
1479424331121706472,0.31,-0.32,10.1
1479424331131619467,0.28,-0.31,10.1
1479424331141704591,0.32,-0.31,9.71
1479424331151716301,0.33,-0.31,9.91
1479424331161674896,0.27,-0.31,10.2
1479424331171769023,0.25,-0.32,10.01
1479424331181943785,0.31,-0.35,10.1
1479424331192243276,0.36,-0.37,10.2
1479424331201916375,0.32,-0.38,10.01
1479424331211833685,0.27,-0.36,9.91
1479424331221929216,0.25,-0.35,9.91
1479424331231886247,0.24,-0.35,10.01
1479424331241915735,0.22,-0.37,9.81
1479424331251856563,0.24,-0.4,10.01
1479424331261850184,0.3,-0.44,10.1
1479424331271964459,0.35,-0.45,9.71
1479424331281737067,0.34,-0.41,9.71
1479424331292477178,0.32,-0.36,9.91
1479424331301930810,0.32,-0.32,10.1
1479424331311936358,0.33,-0.31,9.81
1479424331321934277,0.34,-0.32,9.81
1479424331332022852,0.29,-0.34,9.71
1479424331341915157,0.23,-0.37,10.01
1479424331352035139,0.22,-0.41,10.1
1479424331362221729,0.22,-0.4,10.3
1479424331372092347,0.22,-0.35,10.1
1479424331381985701,0.24,-0.31,10.3
1479424331392787672,0.27,-0.33,9.91
1479424331402121883,0.28,-0.33,9.81
1479424331412142012,0.28,-0.31,10.1
1479424331422160181,0.31,-0.32,10.2
1479424331432138009,0.34,-0.36,10.4
1479424331442134426,0.35,-0.39,10.01
1479424331452213162,0.31,-0.37,9.71
1479424331462413256,0.24,-0.35,10.1
1479424331472494552,0.2,-0.37,10.1
1479424331482224406,0.25,-0.43,10.3
1479424331492941891,0.34,-0.44,10.59
1479424331502288158,0.36,-0.41,10.79
1479424331512321676,0.36,-0.37,10.2
1479424331522336778,0.38,-0.36,9.71
1479424331532344303,0.37,-0.36,9.71
1479424331542434791,0.31,-0.35,9.81
1479424331552367620,0.28,-0.33,9.91
1479424331562635397,0.3,-0.3,9.61
1479424331572410230,0.35,-0.27,9.71
1479424331582489074,0.41,-0.27,9.91
1479424331593245593,0.4,-0.29,9.81
1479424331602531803,0.34,-0.32,10.01
1479424331612625196,0.31,-0.34,10.1
1479424331622537148,0.26,-0.34,10.01
1479424331632615490,0.16,-0.31,9.81
1479424331642623915,0.13,-0.28,9.32
1479424331652664163,0.19,-0.26,9.71
1479424331662680277,0.3,-0.27,9.71
1479424331672701260,0.36,-0.29,9.52
1479424331683051464,0.39,-0.29,9.42
1479424331693453767,0.4,-0.25,9.52
1479424331702742363,0.36,-0.22,9.42
1479424331712784528,0.28,-0.24,9.61
1479424331722791333,0.2,-0.25,9.71
1479424331732907841,0.18,-0.26,10.01
1479424331742867207,0.2,-0.29,9.91
1479424331752888608,0.21,-0.3,9.71
1479424331762905152,0.23,-0.28,9.42
1479424331772913733,0.33,-0.24,9.71
1479424331782934447,0.43,-0.19,9.61
1479424331793696917,0.43,-0.09,9.81
1479424331802994175,0.33,0.02,9.81
1479424331812974083,0.26,0.08,9.42
1479424331823306413,0.27,0.03,9.22
1479424331833069332,0.3,-0.05,9.61
1479424331843063365,0.28,-0.13,10.01
1479424331853218907,0.34,-0.18,10.2
1479424331863153284,0.43,-0.18,10.1
1479424331873488598,0.41,-0.1,9.71
1479424331883242383,0.27,-0.01,9.52
1479424331893992026,0.16,0.0,9.81
1479424331903305000,0.17,-0.04,10.2
1479424331913259761,0.23,-0.12,10.01
1479424331923322746,0.22,-0.16,10.01
1479424331933284915,0.21,-0.17,9.81
1479424331943378858,0.31,-0.17,9.61
1479424331953359987,0.44,-0.18,9.61
1479424331963391333,0.53,-0.17,9.61
1479424331973427995,0.56,-0.18,9.81
1479424331983380411,0.53,-0.18,10.01
1479424331994198613,0.47,-0.18,9.22
1479424332003510682,0.4,-0.16,9.52
1479424332013505594,0.29,-0.1,9.61
1479424332023629358,0.25,-0.05,9.81
1479424332033626668,0.36,-0.02,9.52
1479424332043639206,0.5,-0.01,9.52
1479424332053734440,0.57,-0.03,9.91
1479424332063620645,0.56,-0.07,9.91
1479424332073828020,0.56,-0.1,9.32
1479424332083649461,0.59,-0.11,9.22
1479424332094745004,0.55,-0.11,9.32
1479424332103741343,0.46,-0.11,9.42
1479424332113835575,0.4,-0.11,9.32
1479424332123732849,0.36,-0.09,9.22
1479424332133782881,0.34,-0.04,9.02
1479424332143844397,0.35,0.0,9.32
1479424332153876370,0.38,0.03,8.93
1479424332163894572,0.42,0.03,8.93
1479424332174101766,0.4,0.0,9.22
1479424332184029696,0.31,-0.04,9.61
1479424332194878505,0.23,-0.11,9.61
1479424332203924377,0.23,-0.13,9.42
1479424332213987058,0.26,-0.09,9.42
1479424332224086122,0.3,-0.05,9.12
1479424332234348250,0.33,-0.03,9.22
1479424332244089328,0.37,-0.02,9.52
1479424332254085244,0.38,0.0,9.52
1479424332264081630,0.37,0.02,9.61
1479424332274355928,0.35,0.04,9.52
1479424332284160434,0.35,0.03,9.61
1479424332295394626,0.38,0.01,9.42
1479424332305469637,0.38,-0.01,10.01
1479424332314284201,0.35,-0.04,10.5
1479424332324268173,0.36,-0.07,10.59
1479424332334275134,0.45,-0.05,10.01
1479424332344332414,0.53,-0.02,9.71
1479424332354381172,0.53,0.0,9.91
1479424332364632059,0.52,0.0,9.81
1479424332374371526,0.59,-0.02,9.71
1479424332384622925,0.62,-0.05,9.91
1479424332395661592,0.57,-0.04,9.91
1479424332404418188,0.49,-0.02,10.01
1479424332414436301,0.44,-0.02,9.71
1479424332425483158,0.44,-0.06,9.52
1479424332434512519,0.38,-0.11,8.93
1479424332446022240,0.26,-0.15,8.63
1479424332455312067,0.2,-0.15,8.83
1479424332466068529,0.25,-0.13,8.44
1479424332475491723,0.31,-0.11,8.73
1479424332486210715,0.36,-0.08,9.91
1479424332495780086,0.43,-0.01,10.1
1479424332506470384,0.45,0.06,9.22
1479424332515309718,0.43,0.08,8.24
1479424332526139419,0.33,0.04,8.34
1479424332535313095,0.2,-0.04,8.83
1479424332546218735,0.13,-0.1,8.73
1479424332555290761,0.13,-0.07,7.85
1479424332566228359,0.15,0.04,8.04
1479424332575524977,0.16,0.17,8.04
1479424332585930650,0.27,0.26,8.34
1479424332596257147,0.5,0.26,8.73
1479424332606028772,0.55,0.15,10.59
1479424332615535549,0.33,0.02,10.1
1479424332626015390,0.1,-0.07,9.61
1479424332635508693,0.02,-0.06,8.93
1479424332645936534,0.1,0.01,9.71
1479424332655499252,0.25,0.03,10.2
1479424332666013372,0.41,0.03,10.1
1479424332675530906,0.55,0.06,10.3
1479424332686026751,0.59,0.1,10.4
1479424332696245649,0.5,0.09,10.89
1479424332705930918,0.38,0.01,10.79
1479424332715528003,0.33,-0.07,10.89
1479424332725989545,0.27,-0.11,10.59
1479424332735734104,0.2,-0.1,10.89
1479424332745989888,0.15,-0.09,10.79
1479424332755492346,0.19,-0.07,10.59
1479424332765892984,0.36,-0.04,10.69
1479424332775535286,0.57,-0.01,10.69
1479424332786018904,0.63,0.03,10.59
1479424332796476131,0.52,0.02,10.5
1479424332805992693,0.38,0.0,10.59
1479424332815533675,0.23,-0.01,10.59
1479424332825930640,0.1,-0.02,10.5
1479424332835517315,0.0,-0.07,10.59
1479424332845983263,0.02,-0.12,10.79
1479424332855732541,0.19,-0.15,10.3
1479424332866135840,0.34,-0.1,10.3
1479424332875737357,0.41,-0.02,10.3
1479424332886031211,0.43,0.04,10.3
1479424332896494359,0.41,0.07,9.71
1479424332906158630,0.35,0.1,10.01
1479424332916036747,0.2,0.11,10.3
1479424332925993561,0.0,0.07,10.01
1479424332935983796,-0.05,0.01,9.71
1479424332946211771,0.0,-0.03,9.42
1479424332955941954,0.07,-0.03,9.81
1479424332966012120,0.15,-0.02,10.01
1479424332976184453,0.26,-0.01,10.4
1479424332985995386,0.36,0.02,10.1
1479424332996657890,0.37,0.1,10.1
1479424333006178578,0.27,0.16,9.22
1479424333015991477,0.17,0.13,9.12
1479424333025992294,0.13,0.04,9.52
1479424333036218230,0.09,-0.02,9.42
1479424333046206218,0.05,-0.02,9.42
1479424333056242557,0.09,0.01,9.22
1479424333066186412,0.19,0.06,9.42
1479424333076223665,0.26,0.08,9.52
1479424333086244235,0.25,0.08,9.61
1479424333096811347,0.22,0.06,9.81
1479424333106242472,0.19,0.02,9.91
1479424333116649808,0.12,0.0,10.2
1479424333126403796,0.0,0.01,9.71
1479424333136482754,-0.05,0.07,9.61
1479424333146498402,0.04,0.1,9.71
1479424333156449703,0.18,0.12,10.01
1479424333166660235,0.24,0.15,10.01
1479424333176309822,0.27,0.18,9.61
1479424333186692371,0.29,0.19,9.91
1479424333197263230,0.24,0.14,10.2
1479424333206475474,0.16,0.07,10.3
1479424333216705413,0.06,0.01,10.3
1479424333226762546,0.03,0.01,10.4
1479424333236765929,0.04,0.02,10.4
1479424333246657340,0.03,0.04,10.59
1479424333256494128,0.02,0.06,10.4
1479424333266969000,0.05,0.08,10.4
1479424333276698469,0.11,0.08,10.5
1479424333286749999,0.16,0.01,10.4
1479424333297305401,0.16,-0.05,10.01
1479424333306813523,0.11,-0.09,10.01
1479424333316960769,0.03,-0.1,10.2
1479424333326770115,0.0,-0.06,10.1
1479424333336759473,0.02,-0.01,10.01
1479424333346970854,0.07,0.03,9.71
1479424333356969180,0.06,0.03,10.01
1479424333367216494,0.04,0.0,10.01
1479424333376990201,0.02,-0.02,10.4
1479424333386987249,0.0,-0.01,10.99
1479424333397535757,-0.02,0.07,10.99
1479424333407079670,-0.03,0.22,10.2
1479424333417207325,-0.05,0.31,10.2
1479424333427126328,-0.08,0.27,10.01
1479424333437248214,-0.12,0.12,10.01
1479424333446971935,-0.07,-0.05,9.61
1479424333456932433,0.07,-0.14,9.52
1479424333467675267,0.16,-0.08,9.81
1479424333477340484,0.1,0.1,10.01
1479424333487113760,-0.03,0.29,9.81
1479424333497982530,-0.16,0.34,10.01
1479424333507448501,-0.22,0.21,10.5
1479424333517460649,-0.23,0.02,10.1
1479424333527333842,-0.22,-0.11,9.81
1479424333537248025,-0.18,-0.16,9.61
1479424333547627135,-0.15,-0.12,10.1
1479424333557459226,-0.14,-0.04,10.01
1479424333567659301,-0.11,0.05,10.01
1479424333577340091,-0.08,0.12,10.3
1479424333587495376,-0.11,0.13,10.3
1479424333598198137,-0.2,0.15,9.91
1479424333607358230,-0.27,0.22,9.32
1479424333617634380,-0.27,0.3,9.22
1479424333627491223,-0.23,0.27,9.42
1479424333637429544,-0.24,0.17,9.52
1479424333647469442,-0.27,0.06,10.01
1479424333657453523,-0.23,0.01,9.81
1479424333667807910,-0.18,0.03,9.71
1479424333677633276,-0.17,0.1,10.1
1479424333688132642,-0.19,0.17,10.1
1479424333698453596,-0.25,0.19,10.2
1479424333707693572,-0.3,0.13,10.2
1479424333717812410,-0.33,0.02,10.1
1479424333727838898,-0.36,-0.03,9.42
1479424333737743429,-0.29,-0.01,9.42
1479424333747697765,-0.13,0.07,9.42
1479424333757883992,-0.03,0.16,10.2
1479424333767975897,-0.02,0.22,10.5
1479424333777789646,-0.1,0.26,10.5
1479424333788314413,-0.18,0.23,10.3
1479424333798659342,-0.2,0.14,10.1
1479424333807868476,-0.23,0.03,10.01
1479424333817870946,-0.29,-0.01,10.3
1479424333828039163,-0.25,0.03,10.01
1479424333837972967,-0.11,0.14,9.71
1479424333847986990,0.0,0.25,9.42
1479424333857978039,0.01,0.32,9.71
1479424333867952511,0.01,0.36,9.91
1479424333877983995,0.01,0.32,10.2
1479424333888434004,-0.01,0.21,10.3
1479424333898788042,-0.1,0.1,10.01
1479424333908075691,-0.18,0.05,10.2
1479424333918124264,-0.17,0.08,10.3
1479424333928584084,-0.1,0.13,9.52
1479424333938290780,-0.06,0.18,9.81
1479424333948205466,-0.08,0.21,10.2
1479424333958163327,-0.09,0.25,10.01
1479424333968233655,-0.06,0.28,9.71
1479424333978616347,-0.06,0.25,9.71
1479424333988789107,-0.08,0.19,10.01
1479424333999074448,-0.06,0.13,10.1
1479424334008338893,-0.08,0.11,9.81
1479424334018302460,-0.14,0.13,9.71
1479424334028771975,-0.2,0.15,10.2
1479424334038408030,-0.2,0.15,9.81
1479424334048748819,-0.1,0.16,9.52
1479424334058461209,0.0,0.16,9.91
1479424334068472232,0.01,0.13,10.4
1479424334078468872,0.0,0.11,10.69
1479424334088865119,-0.03,0.13,10.69
1479424334099238523,-0.11,0.2,10.4
1479424334108834747,-0.13,0.26,10.2
1479424334118671755,-0.14,0.25,10.59
1479424334128894603,-0.13,0.19,10.3
1479424334138619623,-0.07,0.16,10.2
1479424334148913028,-0.05,0.15,10.4
1479424334158878492,-0.06,0.17,9.71
1479424334168988759,0.0,0.22,8.24
1479424334178735448,0.13,0.17,12.56
1479424334189136998,0.26,0.08,13.74
1479424334199522877,0.28,0.06,13.15
1479424334209074267,0.19,0.16,12.16
1479424334218782060,0.03,0.26,10.79
1479424334229158936,-0.09,0.25,8.34
1479424334238938218,-0.18,0.11,7.85
1479424334249153629,-0.16,-0.07,9.61
1479424334259134384,0.01,-0.16,9.91
1479424334269235551,0.26,-0.05,10.1
1479424334279061251,0.46,0.19,9.22
1479424334289236726,0.46,0.4,10.69
1479424334299744909,0.32,0.39,11.87
1479424334309290653,0.13,0.15,12.56
1479424334319051899,-0.16,-0.14,11.38
1479424334329331469,-0.53,-0.35,10.99
1479424334339107283,-0.72,-0.32,9.52
1479424334349416804,-0.66,-0.07,9.02
1479424334359537936,-0.42,0.26,9.52
1479424334369430390,0.02,0.57,9.61
1479424334379202511,0.44,0.75,9.61
1479424334389487306,0.6,0.79,9.22
1479424334400025308,0.48,0.67,9.42
1479424334409520974,0.16,0.42,9.52
1479424334419303440,-0.15,0.11,10.89
1479424334429541037,-0.36,-0.11,10.89
1479424334439351090,-0.41,-0.18,10.5
1479424334449636164,-0.22,-0.08,10.01
1479424334459485133,0.11,0.11,10.5
1479424334469667047,0.45,0.28,10.5
1479424334479746577,0.74,0.36,10.59
1479424334489689032,0.84,0.36,10.4
1479424334500214060,0.68,0.31,10.4
1479424334509706804,0.46,0.22,10.2
1479424334519821634,0.33,0.15,10.3
1479424334529736714,0.3,0.11,10.1
1479424334539632020,0.36,0.06,10.01
1479424334549947815,0.44,0.03,10.2
1479424334559657494,0.49,0.07,9.81
1479424334569796966,0.56,0.19,9.32
1479424334579745675,0.66,0.32,9.42
1479424334589810365,0.73,0.42,10.2
1479424334600473644,0.71,0.5,10.4
1479424334609882382,0.6,0.54,10.2
1479424334619893372,0.44,0.53,10.01
1479424334629893761,0.3,0.45,9.91
